86400,0.00015407,0.0005084,0.00074131
1.728e+05,0.00014894,0.00049334,0.00072393
2.592e+05,0.00014409,0.00047907,0.00070747
3.456e+05,0.00013949,0.00046556,0.00069188
4.32e+05,0.00013513,0.00045276,0.00067712
5.184e+05,0.000131,0.00044064,0.00066313
6.048e+05,0.00012709,0.00042916,0.00064989
6.912e+05,0.00012339,0.00041829,0.00063735
7.776e+05,0.00011988,0.00040799,0.00062547
8.64e+05,0.00011656,0.00039824,0.00061422
9.504e+05,0.00011342,0.00038901,0.00060357
1.0368e+06,0.00011044,0.00038026,0.00059348
1.1232e+06,0.00010762,0.00037198,0.00058393
1.2096e+06,0.00010495,0.00036413,0.00057488
1.296e+06,0.00010242,0.0003567,0.00056631
1.3824e+06,0.00010002,0.00034967,0.00055819
1.4688e+06,9.775e-05,0.000343,0.0005505
1.5552e+06,9.56e-05,0.00033669,0.00054322
1.6416e+06,9.3564e-05,0.00033071,0.00053632
1.728e+06,9.1635e-05,0.00032505,0.00052979
1.8144e+06,8.9809e-05,0.00031968,0.0005236
1.9008e+06,8.8078e-05,0.00031461,0.00051775
1.9872e+06,8.644e-05,0.00030979,0.0005122
2.0736e+06,8.4888e-05,0.00030524,0.00050694
2.16e+06,8.3418e-05,0.00030092,0.00050196
2.2464e+06,8.2026e-05,0.00029684,0.00049725
2.3328e+06,8.0707e-05,0.00029296,0.00049278
2.4192e+06,7.9458e-05,0.0002893,0.00048855
2.5056e+06,7.8275e-05,0.00028583,0.00048455
2.592e+06,7.7155e-05,0.00028254,0.00048076
2.6784e+06,7.6094e-05,0.00027942,0.00047716
2.7648e+06,7.5089e-05,0.00027647,0.00047376
2.8512e+06,7.4137e-05,0.00027368,0.00047054
2.9376e+06,7.3235e-05,0.00027103,0.00046748
3.024e+06,7.2381e-05,0.00026852,0.00046459
3.1104e+06,7.1573e-05,0.00026615,0.00046185
3.1968e+06,7.0807e-05,0.0002639,0.00045926
