86400,5.4467,0.070062,4.0303,0.083824,1.6586,0.16989
1.728e+05,5.4467,0.070063,4.0303,0.083826,1.6586,0.16989
2.592e+05,5.4468,0.070064,4.0303,0.083827,1.6586,0.16989
3.456e+05,5.4468,0.070066,4.0303,0.083829,1.6586,0.16989
4.32e+05,5.4469,0.070067,4.0303,0.08383,1.6586,0.16989
5.184e+05,5.4469,0.070068,4.0304,0.083831,1.6586,0.16989
6.048e+05,5.4469,0.070068,4.0304,0.083832,1.6586,0.16989
6.912e+05,5.447,0.070069,4.0304,0.083833,1.6586,0.16989
7.776e+05,5.447,0.07007,4.0304,0.083835,1.6586,0.16989
8.64e+05,5.4471,0.070071,4.0304,0.083836,1.6586,0.16989
9.504e+05,5.4471,0.070072,4.0304,0.083837,1.6586,0.16989
1.0368e+06,5.4471,0.070072,4.0304,0.083838,1.6587,0.16989
1.1232e+06,5.4471,0.070073,4.0304,0.083838,1.6587,0.16989
1.2096e+06,5.4472,0.070074,4.0305,0.083839,1.6587,0.16989
1.296e+06,5.4472,0.070074,4.0305,0.08384,1.6587,0.16989
1.3824e+06,5.4472,0.070075,4.0305,0.083841,1.6587,0.16989
1.4688e+06,5.4472,0.070075,4.0305,0.083841,1.6587,0.16989
1.5552e+06,5.4473,0.070076,4.0305,0.083842,1.6587,0.16989
1.6416e+06,5.4473,0.070076,4.0305,0.083843,1.6587,0.16989
1.728e+06,5.4473,0.070077,4.0305,0.083843,1.6587,0.16989
1.8144e+06,5.4473,0.070077,4.0305,0.083844,1.6587,0.16989
1.9008e+06,5.4473,0.070078,4.0305,0.083844,1.6587,0.16989
1.9872e+06,5.4474,0.070078,4.0305,0.083845,1.6587,0.16989
2.0736e+06,5.4474,0.070079,4.0305,0.083845,1.6587,0.16989
2.16e+06,5.4474,0.070079,4.0305,0.083846,1.6587,0.16989
2.2464e+06,5.4474,0.070079,4.0305,0.083846,1.6587,0.16989
2.3328e+06,5.4474,0.07008,4.0305,0.083847,1.6587,0.16989
2.4192e+06,5.4474,0.07008,4.0306,0.083847,1.6587,0.16989
2.5056e+06,5.4474,0.07008,4.0306,0.083847,1.6587,0.16989
2.592e+06,5.4474,0.07008,4.0306,0.083848,1.6587,0.16989
2.6784e+06,5.4475,0.070081,4.0306,0.083848,1.6587,0.16989
2.7648e+06,5.4475,0.070081,4.0306,0.083848,1.6587,0.16989
2.8512e+06,5.4475,0.070081,4.0306,0.083849,1.6587,0.16989
2.9376e+06,5.4475,0.070081,4.0306,0.083849,1.6587,0.16989
3.024e+06,5.4475,0.070082,4.0306,0.083849,1.6587,0.16989
3.1104e+06,5.4475,0.070082,4.0306,0.08385,1.6587,0.16989
3.1968e+06,5.4475,0.070082,4.0306,0.08385,1.6587,0.16989
3.2832e+06,5.4475,0.070082,4.0306,0.08385,1.6587,0.16989
3.3696e+06,5.4475,0.070082,4.0306,0.08385,1.6587,0.16989
3.456e+06,5.4475,0.070082,4.0306,0.08385,1.6587,0.16989
3.5424e+06,5.4475,0.070083,4.0306,0.083851,1.6587,0.16989
3.6288e+06,5.4475,0.070083,4.0306,0.083851,1.6587,0.16989
3.7152e+06,5.4475,0.070083,4.0306,0.083851,1.6587,0.16989
3.8016e+06,5.4476,0.070083,4.0306,0.083851,1.6587,0.16989
3.888e+06,5.4476,0.070083,4.0306,0.083851,1.6587,0.16989
3.9744e+06,5.4476,0.070083,4.0306,0.083851,1.6587,0.16989
4.0608e+06,5.4476,0.070083,4.0306,0.083852,1.6587,0.16989
4.1472e+06,5.4476,0.070083,4.0306,0.083852,1.6587,0.16989
4.2336e+06,5.4476,0.070083,4.0306,0.083852,1.6587,0.16989
4.32e+06,5.4476,0.070084,4.0306,0.083852,1.6587,0.16989
4.4064e+06,5.4476,0.070084,4.0306,0.083852,1.6587,0.16989
4.4928e+06,5.4476,0.070084,4.0306,0.083852,1.6587,0.16989
4.5792e+06,5.4476,0.070084,4.0306,0.083852,1.6587,0.16989
4.6656e+06,5.4476,0.070084,4.0306,0.083852,1.6587,0.16989
4.752e+06,5.4476,0.070084,4.0306,0.083852,1.6587,0.16989
4.8384e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
4.9248e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.0112e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.0976e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.184e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.2704e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.3568e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.4432e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.5296e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.616e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.7024e+06,5.4476,0.070084,4.0306,0.083853,1.6587,0.16989
5.7888e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
5.8752e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
5.9616e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.048e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.1344e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.2208e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.3072e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.3936e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.48e+06,5.4476,0.070085,4.0306,0.083853,1.6587,0.16989
6.5664e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
6.6528e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
6.7392e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
6.8256e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
6.912e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
6.9984e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.0848e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.1712e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.2576e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.344e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.4304e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.5168e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.6032e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.6896e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.776e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.8624e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
7.9488e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.0352e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.1216e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.208e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.2944e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.3808e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.4672e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.5536e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.64e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.7264e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.8128e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.8992e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
8.9856e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.072e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.1584e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.2448e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.3312e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.4176e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.504e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.5904e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.6768e+06,5.4476,0.070085,4.0306,0.083854,1.6587,0.16989
9.7632e+06,5.4476,0.070085,4.0306,0.083854,1.6586,0.16989
9.8496e+06,5.4476,0.070085,4.0306,0.083855,1.6586,0.16989
9.936e+06,5.4476,0.070085,4.0306,0.083859,1.6584,0.1699
1.0022e+07,5.4476,0.070086,4.0305,0.083868,1.6581,0.16987
