86400,0.050907,0.24053,0.36463
1.728e+05,0.050507,0.23839,0.36131
2.592e+05,0.050114,0.23629,0.35806
3.456e+05,0.049728,0.23422,0.35487
4.32e+05,0.049347,0.23219,0.35174
5.184e+05,0.048973,0.23019,0.34867
6.048e+05,0.048604,0.22822,0.34566
6.912e+05,0.048241,0.22629,0.3427
7.776e+05,0.047884,0.22439,0.33979
8.64e+05,0.047532,0.22253,0.33694
9.504e+05,0.047186,0.22069,0.33414
1.0368e+06,0.046845,0.21889,0.33139
1.1232e+06,0.046509,0.21711,0.32869
1.2096e+06,0.046179,0.21536,0.32604
1.296e+06,0.045853,0.21365,0.32343
1.3824e+06,0.045532,0.21196,0.32087
1.4688e+06,0.045216,0.21029,0.31836
1.5552e+06,0.044905,0.20866,0.31589
1.6416e+06,0.044598,0.20705,0.31346
1.728e+06,0.044296,0.20546,0.31107
1.8144e+06,0.043998,0.2039,0.30872
1.9008e+06,0.043705,0.20237,0.30642
1.9872e+06,0.043416,0.20086,0.30415
2.0736e+06,0.043131,0.19937,0.30192
2.16e+06,0.04285,0.1979,0.29973
2.2464e+06,0.042573,0.19646,0.29758
2.3328e+06,0.0423,0.19504,0.29546
2.4192e+06,0.042031,0.19365,0.29338
2.5056e+06,0.041765,0.19227,0.29133
2.592e+06,0.041504,0.19091,0.28931
2.6784e+06,0.041246,0.18958,0.28733
2.7648e+06,0.040991,0.18826,0.28538
2.8512e+06,0.04074,0.18697,0.28346
2.9376e+06,0.040493,0.18569,0.28157
3.024e+06,0.040249,0.18444,0.27971
3.1104e+06,0.040008,0.1832,0.27788
3.1968e+06,0.03977,0.18198,0.27609
3.2832e+06,0.039536,0.18078,0.27431
3.3696e+06,0.039305,0.17959,0.27257
3.456e+06,0.039077,0.17842,0.27086
3.5424e+06,0.038852,0.17727,0.26917
3.6288e+06,0.03863,0.17614,0.2675
3.7152e+06,0.038411,0.17502,0.26587
3.8016e+06,0.038195,0.17392,0.26426
3.888e+06,0.037982,0.17283,0.26267
3.9744e+06,0.037771,0.17176,0.26111
4.0608e+06,0.037564,0.17071,0.25957
4.1472e+06,0.037359,0.16967,0.25805
4.2336e+06,0.037156,0.16864,0.25656
4.32e+06,0.036956,0.16763,0.25509
4.4064e+06,0.036759,0.16663,0.25364
4.4928e+06,0.036565,0.16565,0.25221
4.5792e+06,0.036373,0.16468,0.25081
4.6656e+06,0.036183,0.16372,0.24942
4.752e+06,0.035996,0.16278,0.24806
4.8384e+06,0.035811,0.16185,0.24672
4.9248e+06,0.035628,0.16093,0.24539
5.0112e+06,0.035448,0.16003,0.24409
5.0976e+06,0.03527,0.15913,0.2428
5.184e+06,0.035094,0.15825,0.24153
5.2704e+06,0.03492,0.15738,0.24028
5.3568e+06,0.034749,0.15653,0.23905
5.4432e+06,0.03458,0.15568,0.23784
5.5296e+06,0.034412,0.15485,0.23664
5.616e+06,0.034247,0.15402,0.23546
5.7024e+06,0.034084,0.15321,0.2343
5.7888e+06,0.033923,0.15241,0.23315
5.8752e+06,0.033764,0.15162,0.23202
5.9616e+06,0.033606,0.15084,0.2309
6.048e+06,0.033451,0.15007,0.2298
6.1344e+06,0.033298,0.14931,0.22872
6.2208e+06,0.033146,0.14856,0.22765
6.3072e+06,0.032996,0.14782,0.2266
6.3936e+06,0.032848,0.14708,0.22556
6.48e+06,0.032702,0.14636,0.22453
6.5664e+06,0.032558,0.14565,0.22352
6.6528e+06,0.032415,0.14495,0.22252
6.7392e+06,0.032274,0.14425,0.22154
6.8256e+06,0.032134,0.14357,0.22057
6.912e+06,0.031997,0.14289,0.21961
6.9984e+06,0.03186,0.14222,0.21867
7.0848e+06,0.031726,0.14156,0.21773
7.1712e+06,0.031593,0.14091,0.21682
7.2576e+06,0.031462,0.14027,0.21591
7.344e+06,0.031332,0.13963,0.21501
7.4304e+06,0.031203,0.13901,0.21413
7.5168e+06,0.031076,0.13839,0.21326
7.6032e+06,0.030951,0.13777,0.2124
7.6896e+06,0.030827,0.13717,0.21155
7.776e+06,0.030705,0.13657,0.21071
7.8624e+06,0.030584,0.13599,0.20988
7.9488e+06,0.030464,0.1354,0.20907
8.0352e+06,0.030346,0.13483,0.20826
8.1216e+06,0.030229,0.13426,0.20747
8.208e+06,0.030113,0.1337,0.20668
8.2944e+06,0.029999,0.13315,0.20591
8.3808e+06,0.029886,0.1326,0.20498
8.4672e+06,0.029774,0.13206,0.20342
8.5536e+06,0.029663,0.13152,0.19948
8.64e+06,0.029554,0.13098,0.18968
8.7264e+06,0.029446,0.13043,0.16782
8.8128e+06,0.029339,0.12984,0.12401
8.8992e+06,0.029234,0.12916,0.030534
8.9856e+06,0.029129,0.12832,-0.10865
9.072e+06,0.029026,0.12716,-0.15519
9.1584e+06,0.028923,0.12549,0.11155
9.2448e+06,0.028822,0.12294,1.0638
9.3312e+06,0.028721,0.119,2.9957
9.4176e+06,0.028621,0.11295,6.0908
9.504e+06,0.028521,0.10369,10.443
9.5904e+06,0.028419,0.089659,16.084
9.6768e+06,0.028315,0.068615,22.994
9.7632e+06,0.028206,0.037351,31.161
9.8496e+06,0.02809,-0.008795,40.567
9.936e+06,0.027962,-0.076718,51.181
1.0022e+07,0.027814,-0.17738,62.979
1.0109e+07,0.027638,-0.32768,75.896
1.0195e+07,0.027419,-0.55375,89.872
1.0282e+07,0.027135,-0.89531,104.85
1.0368e+07,0.026756,-1.4178,120.79
1.0454e+07,0.026235,-2.217,137.67
1.0541e+07,0.025503,-3.2651,155.45
1.0627e+07,0.024449,-3.9398,174.17
